Id,Title
23959274,Intelligent Agents using Jade framework
23775076,regression for prediction of agricultural production
23962738,Generate unique identifier for chess board
23949054,How a neural network can recognize more patterns at once - how does it work?
23970588,Why do admissable heuristics guarantee optimality?
23975101,Getting more details from optim function from R
23970045,Neural network help on game of continuous snake
23760868,How to display Alpha Beta Pruning algorithm result?
23767820,Why does decreasing K in K-nearest-neighbours increase complexity?
23803186,Monte Carlo Tree Search: Implementation for Tic-Tac-Toe
23946314,Solving tic-tac-toe through brute force
23933116,Framing painter's canvases (optimization or AI?)
23778500,propostional logic and predicate logic
2938540,Entropy using Decision Tree's
3030652,Artificial Intelligence project idea
3114816,How do I solve the linear programming relaxed MKP?
2929023,Update Rule in Temporal difference
2992272,Media recommendation engine - Single user system - How to start
3113359,How to find angle of reflected Ray to match a Point
3128636,fitting in neural network with MATLAB
2951664,Improved Genetic algorithm for multiknapsack problem
3079985,Selecting an best target algorithm in arcade/strategy game AI programming
2931239,Information Modeling
3057302,Identifying voice as male or female
3115744,Following a Dynamic Score
3101378,Pathfinding Algorithm For 2 Pacmans
3077380,AI Behavior Decision making
2926355,Creating a smart text generator
3002167,Minimax algorithm: Cost/evaluation function?
3050450,Which language should I use for Artificial intelligence on web projects
3048170,Problems with real-valued input deep belief networks (of RBMs)
3169826,Adverserial search troubles
3196843,Developing an AI system to pick a fantasy football team
2984459,Help with Neuroph neural network
2989259,TicTacToe strategic reduction
3066353,Continuous vs Discrete artificial neural networks
3160619,applying crossover and mutation to a graph (genetic algorithm)
3176967,What is a good first-implementation for learning machine learning?
2931318,Playground for Artificial Intelligence?
3148435,Pacman: how do the eyes find their way back to the monster hole?
2976452,"What's is the difference between train, validation and test set, in neural networks?"
2911894,AI car development for computer player
10709641,Robot simulation : QGraphicsScene without QGraphicsView
10725256,How to evaluate and explain the trained model in this machine learning?
10683431,Robotic Navigation using Kinect
10667297,Does a learning AI make sense as an opponent in a game?
10741826,Why isn't java used that much in artificial intelligence
10550909,What exactly is the purpose of using schemata in genetic algorithm?
10481316,artificial intelligence and expert systems
10678452,Adding simulated annealing to a simple hill climbing
10542126,Python: Save a list and recover it for AI learning application
10563142,java draughts AI (multithreaded)
10618579,Crossover function for genetic
10625152,Could Lojban be used to perform better at natural language understanding than English?
10656025,How to predict a spike using neural network (preferably using neurolab or pybrain in python)
10584788,Can anyone explain Nilsson's sequence score in 8-puzzle more clearly?
10574403,Python tree-based chat bot
10661581,Specific Machine Learning Query about Estimating Training Values and Adjusting Weights
10509571,Iterative Deepening A* Star Explanation
10645381,TicTacToe AI Java
10499636,What language(s) are used to create the Google self driving car software?
10626134,Derivative of sigmoid
10640755,How to utilize Hebbian learning?
10680180,What is the difference between graph search and tree search?
946528,Entering / Exiting a NavGraph - Pathfinding
936975,Hopfield neural network
1184018,Graduation Project
919923,m-estimate for continuous values
1112453,Using gaming concepts to build user agents for market research purposes
1024804,Where can I operate a PokerBot (and other games) legitimately?
843124,Free implementation of multi-layer perceptron?
891528,Predictional Logic in Programming?
928680,What is the best AI language/framework for .NET?
838782,Extracting surveillance camera positions from streetview images
865329,What are techniques and practices on measuring data quality?
898924,.NET Library/Book for Crowd Simulation
844870,How do I create two mutual producer/consumers with internal state in Haskell?
1053217,Speech recognition not working well
906206,Is anyone using the pop11 language commercially?
1101876,Best Data Structure for Genetic Algorithm in C++?
878365,Is there any good out-of-the-box Expert System Engine?
874838,Hill climbing and single-pair shortest path algorithms
845626,"How do I find the most “Naturally"" direct route using A-star (A*)"
834352,Database of surveillance camera locations
951326,C# AI Library
977354,Generating non-uniform random numbers
873448,Brain modelling
1161179,Is it reasonable to view highly autonomous actors as agents?
939708,"How to find patterns (lines, circles,...) from a list of points?"
1085351,An algorithm for a drawing and painting robot - any tips?
1182476,Why does A* path finding sometimes go in straight lines and sometimes diagonals? (Java)
1067254,Is F# a good language for card game AI?
871560,How does Wolfram Alpha work?
835585,The correctness of neural networks
1012691,"A* heuristic, overestimation/underestimation?"
1148513,Difference between a linear problem and a non-linear problem? Essence of Dot-Product and Kernel trick
1110439,Chess Optimizations
1084528,Is there any open source AI engine?
999410,Natural Language Processing in Ruby
887533,How do 20 questions AI algorithms work?
1050998,Home Interior Design Rules as an AI/Computer Intelligence problem?
21442174,Understanding AForge SOM implementation
21418946,AI: What kind of process would sites like Wit use to train Natural language
21222764,Libgdx enemy moving
21419961,How to Implement (if Possible) an Artifical Neural Network with an Output with Multiple (>2) Possibilities?
21445750,Why use cross validation?
21259710,K-means clustering uniqueness of solution
21408235,it is possible determinant of matrix(256*256) be infinite
21370087,How to preprocess data for machine learning?
21365966,What's your rule of thumb for initially selecting a machine learning algorithm/doing your initial setup?
21221509,Alien tiles heuristic function
21295295,Modified Blackjack so computer wins more than loses
21220689,Suduko simulating Annealing
21264053,why DFS is not optimal but BFs is optimal
21420256,"C++/SDL, Tic Tac Toe turn taking"
21269663,Alpha-beta in a Reversi game
21213930,How can I test my classifier for overfitting?
21349992,Autonomous real-time face recognition system
21425246,Motion based human detection
21371921,Solving a puzzle game using AI
21210841,How can I prevent my program from getting stuck at a local maximum (Feed forward artificial neural network and genetic algorithm)
42071170,slow indexing function for A.I. hanging game
41992142,extracting algorithm for building prolog rules
42069338,"recast bot answering fine in it's builder but in slack it's skipping the only intends which have ""notions missing"""
41892395,android background sensor application with dynamic schedule?
